timestamp,user,src_host,dst_host,result,src_ip
454,U12,C598,DST-HOST,SUCCESS,C598
454,U156,C161,DST-HOST,SUCCESS,C161
454,U128,C167,DST-HOST,SUCCESS,C167
454,U128,C176,DST-HOST,SUCCESS,C176
455,U467,C595,DST-HOST,SUCCESS,C595
455,U47,C50,DST-HOST,SUCCESS,C50
455,U1064,C1222,DST-HOST,SUCCESS,C1222
455,U1060,C134,DST-HOST,SUCCESS,C134
455,U1060,C1218,DST-HOST,SUCCESS,C1218
455,U310,C412,DST-HOST,SUCCESS,C412
455,U311,C413,DST-HOST,SUCCESS,C413
455,U311,C414,DST-HOST,SUCCESS,C414
455,U285,C380,DST-HOST,SUCCESS,C380
455,U193,C260,DST-HOST,SUCCESS,C260
455,U124,C192,DST-HOST,SUCCESS,C192
455,U95,C154,DST-HOST,SUCCESS,C154
455,U169,C238,DST-HOST,SUCCESS,C238
456,U467,C595,DST-HOST,SUCCESS,C595
456,U1065,C1223,DST-HOST,SUCCESS,C1223
456,U1064,C1222,DST-HOST,SUCCESS,C1222
456,U1066,C1224,DST-HOST,SUCCESS,C1224
456,U18,C200,DST-HOST,SUCCESS,C200
456,U18,C19,DST-HOST,SUCCESS,C19
456,U186,C254,DST-HOST,SUCCESS,C254
456,U186,C148,DST-HOST,SUCCESS,C148
456,U291,C238,DST-HOST,SUCCESS,C238
456,U285,C380,DST-HOST,SUCCESS,C380
456,U285,C151,DST-HOST,SUCCESS,C151
456,U124,C192,DST-HOST,SUCCESS,C192
456,U124,C168,DST-HOST,SUCCESS,C168
456,U194,C268,DST-HOST,SUCCESS,C268
456,U194,C262,DST-HOST,SUCCESS,C262
456,U194,C263,DST-HOST,SUCCESS,C263
456,U930,C134,DST-HOST,SUCCESS,C134
456,U930,C1078,DST-HOST,SUCCESS,C1078
456,U930,C200,DST-HOST,SUCCESS,C200
456,U188,C148,DST-HOST,SUCCESS,C148
456,U188,C256,DST-HOST,SUCCESS,C256
456,U13,C209,DST-HOST,SUCCESS,C209
456,U60,C173,DST-HOST,SUCCESS,C173
456,U12,C602,DST-HOST,SUCCESS,C602
457,U52,C57,DST-HOST,SUCCESS,C57
457,U1064,C1222,DST-HOST,SUCCESS,C1222
457,U1066,C1224,DST-HOST,SUCCESS,C1224
457,U53,C58,DST-HOST,SUCCESS,C58
457,U307,C408,DST-HOST,SUCCESS,C408
457,U307,C409,DST-HOST,SUCCESS,C409
457,U311,C413,DST-HOST,SUCCESS,C413
457,U1067,C1225,DST-HOST,SUCCESS,C1225
457,U194,C262,DST-HOST,SUCCESS,C262
457,U194,C263,DST-HOST,SUCCESS,C263
457,U197,C269,DST-HOST,SUCCESS,C269
457,U197,C280,DST-HOST,SUCCESS,C280
457,U77,C234,DST-HOST,SUCCESS,C234
457,U77,C78,DST-HOST,SUCCESS,C78
457,U188,C239,DST-HOST,SUCCESS,C239
457,U188,C256,DST-HOST,SUCCESS,C256
457,U95,C154,DST-HOST,SUCCESS,C154
457,U105,C160,DST-HOST,SUCCESS,C160
458,U52,C57,DST-HOST,SUCCESS,C57
458,U1064,C1222,DST-HOST,SUCCESS,C1222
458,U1066,C1224,DST-HOST,SUCCESS,C1224
458,U53,C58,DST-HOST,SUCCESS,C58
458,U1067,C1225,DST-HOST,SUCCESS,C1225
458,U197,C269,DST-HOST,SUCCESS,C269
458,U13,C172,DST-HOST,SUCCESS,C172
458,U159,C160,DST-HOST,SUCCESS,C160
459,U1068,C568,DST-HOST,SUCCESS,C568
459,U268,C358,DST-HOST,SUCCESS,C358
459,U261,C352,DST-HOST,SUCCESS,C352
459,U216,C219,DST-HOST,SUCCESS,C219
459,U216,C291,DST-HOST,SUCCESS,C291
459,U1067,C1225,DST-HOST,SUCCESS,C1225
459,U1069,C1226,DST-HOST,SUCCESS,C1226
459,U13,C172,DST-HOST,SUCCESS,C172
459,U12,C786,DST-HOST,SUCCESS,C786
459,U159,C160,DST-HOST,SUCCESS,C160
459,U128,C167,DST-HOST,SUCCESS,C167
459,U128,C176,DST-HOST,SUCCESS,C176
460,U1068,C568,DST-HOST,SUCCESS,C568
460,U268,C150,DST-HOST,SUCCESS,C150
460,U268,C358,DST-HOST,SUCCESS,C358
460,U1070,C1227,DST-HOST,SUCCESS,C1227
460,U478,C607,DST-HOST,SUCCESS,C607
460,U231,C316,DST-HOST,SUCCESS,C316
460,U231,C317,DST-HOST,SUCCESS,C317
460,U1071,C1228,DST-HOST,SUCCESS,C1228
460,U202,C148,DST-HOST,SUCCESS,C148
460,U202,C275,DST-HOST,SUCCESS,C275
460,U261,C352,DST-HOST,SUCCESS,C352
460,U1067,C1225,DST-HOST,SUCCESS,C1225
460,U480,C609,DST-HOST,SUCCESS,C609
460,U71,C475,DST-HOST,SUCCESS,C475
461,U1072,C1229,DST-HOST,SUCCESS,C1229
461,U268,C358,DST-HOST,SUCCESS,C358
461,U1070,C1227,DST-HOST,SUCCESS,C1227
461,U1073,C1230,DST-HOST,SUCCESS,C1230
461,U211,C248,DST-HOST,SUCCESS,C248
461,U211,C286,DST-HOST,SUCCESS,C286
461,U212,C295,DST-HOST,SUCCESS,C295
461,U212,C280,DST-HOST,SUCCESS,C280
461,U212,C287,DST-HOST,SUCCESS,C287
461,U478,C607,DST-HOST,SUCCESS,C607
461,U1074,C1231,DST-HOST,SUCCESS,C1231
461,U1075,C1232,DST-HOST,SUCCESS,C1232
461,U311,C300,DST-HOST,SUCCESS,C300
461,U311,C413,DST-HOST,SUCCESS,C413
461,U218,C219,DST-HOST,SUCCESS,C219
461,U218,C296,DST-HOST,SUCCESS,C296
461,U261,C151,DST-HOST,SUCCESS,C151
461,U261,C200,DST-HOST,SUCCESS,C200
461,U261,C352,DST-HOST,SUCCESS,C352
461,U1067,C1225,DST-HOST,SUCCESS,C1225
461,U480,C609,DST-HOST,SUCCESS,C609
461,U29,C300,DST-HOST,SUCCESS,C300
461,U29,C30,DST-HOST,SUCCESS,C30
461,U13,C209,DST-HOST,SUCCESS,C209
461,U12,C486,DST-HOST,SUCCESS,C486
461,U159,C160,DST-HOST,SUCCESS,C160
462,U1076,C1233,DST-HOST,SUCCESS,C1233
462,U1073,C1230,DST-HOST,SUCCESS,C1230
462,U1071,C1228,DST-HOST,SUCCESS,C1228
462,U225,C304,DST-HOST,SUCCESS,C304
462,U225,C305,DST-HOST,SUCCESS,C305
462,U214,C289,DST-HOST,SUCCESS,C289
462,U214,C148,DST-HOST,SUCCESS,C148
462,U1067,C134,DST-HOST,SUCCESS,C134
462,U1067,C1225,DST-HOST,SUCCESS,C1225
462,U227,C308,DST-HOST,SUCCESS,C308
462,U227,C148,DST-HOST,SUCCESS,C148
462,U9,C10,DST-HOST,SUCCESS,C10
463,U1076,C1233,DST-HOST,SUCCESS,C1233
463,U1077,C1234,DST-HOST,SUCCESS,C1234
463,U1078,C1235,DST-HOST,SUCCESS,C1235
463,U1073,C1230,DST-HOST,SUCCESS,C1230
463,U1067,C1225,DST-HOST,SUCCESS,C1225
463,U9,C10,DST-HOST,SUCCESS,C10
463,U12,C324,DST-HOST,SUCCESS,C324
463,U12,C618,DST-HOST,SUCCESS,C618
463,U12,C13,DST-HOST,SUCCESS,C13
463,U184,C154,DST-HOST,SUCCESS,C154
463,U159,C160,DST-HOST,SUCCESS,C160
463,U66,C1,DST-HOST,SUCCESS,C1
464,U1076,C1233,DST-HOST,SUCCESS,C1233
464,U1079,C1236,DST-HOST,SUCCESS,C1236
464,U1080,C1237,DST-HOST,SUCCESS,C1237
464,U1080,C1238,DST-HOST,SUCCESS,C1238
464,U1078,C1235,DST-HOST,SUCCESS,C1235
464,U1081,C1239,DST-HOST,SUCCESS,C1239
464,U307,C437,DST-HOST,SUCCESS,C437
464,U307,C408,DST-HOST,SUCCESS,C408
464,U1067,C134,DST-HOST,SUCCESS,C134
464,U1067,C1225,DST-HOST,SUCCESS,C1225
464,U492,C621,DST-HOST,SUCCESS,C621
464,U94,C211,DST-HOST,SUCCESS,C211
464,U94,C110,DST-HOST,SUCCESS,C110
464,U60,C108,DST-HOST,SUCCESS,C108
464,U12,C108,DST-HOST,SUCCESS,C108
464,U12,C265,DST-HOST,SUCCESS,C265
464,U12,C54,DST-HOST,SUCCESS,C54
464,U128,C167,DST-HOST,SUCCESS,C167
464,U128,C176,DST-HOST,SUCCESS,C176
464,U66,C1,DST-HOST,SUCCESS,C1
464,U67,C49,DST-HOST,SUCCESS,C49
465,U1076,C1233,DST-HOST,SUCCESS,C1233
465,U235,C219,DST-HOST,SUCCESS,C219
465,U235,C320,DST-HOST,SUCCESS,C320
465,U1077,C1234,DST-HOST,SUCCESS,C1234
465,U1079,C1236,DST-HOST,SUCCESS,C1236
465,U1079,C134,DST-HOST,SUCCESS,C134
465,U1080,C1237,DST-HOST,SUCCESS,C1237
465,U1080,C1238,DST-HOST,SUCCESS,C1238
465,U68,C71,DST-HOST,SUCCESS,C71
465,U1082,C1240,DST-HOST,SUCCESS,C1240
465,U1083,C1241,DST-HOST,SUCCESS,C1241
465,U1084,C1242,DST-HOST,SUCCESS,C1242
465,U639,C771,DST-HOST,SUCCESS,C771
465,U639,C150,DST-HOST,SUCCESS,C150
465,U14,C219,DST-HOST,SUCCESS,C219
465,U14,C15,DST-HOST,SUCCESS,C15
465,U1067,C134,DST-HOST,SUCCESS,C134
465,U1067,C1225,DST-HOST,SUCCESS,C1225
465,U71,C74,DST-HOST,SUCCESS,C74
465,U12,C631,DST-HOST,SUCCESS,C631
465,U184,C154,DST-HOST,SUCCESS,C154
465,U66,C1,DST-HOST,SUCCESS,C1
465,U67,C154,DST-HOST,SUCCESS,C154
465,U67,C49,DST-HOST,SUCCESS,C49
466,U1085,C1243,DST-HOST,SUCCESS,C1243
466,U1077,C1234,DST-HOST,SUCCESS,C1234
466,U1079,C1236,DST-HOST,SUCCESS,C1236
466,U68,C71,DST-HOST,SUCCESS,C71
466,U1086,C1244,DST-HOST,SUCCESS,C1244
466,U309,C200,DST-HOST,SUCCESS,C200
466,U309,C411,DST-HOST,SUCCESS,C411
466,U1083,C1241,DST-HOST,SUCCESS,C1241
466,U497,C626,DST-HOST,SUCCESS,C626
466,U1084,C1242,DST-HOST,SUCCESS,C1242
466,U639,C771,DST-HOST,SUCCESS,C771
466,U77,C78,DST-HOST,SUCCESS,C78
466,U333,C445,DST-HOST,SUCCESS,C445
466,U60,C173,DST-HOST,SUCCESS,C173
466,U12,C342,DST-HOST,SUCCESS,C342
466,U179,C175,DST-HOST,SUCCESS,C175
466,U66,C1,DST-HOST,SUCCESS,C1
467,U1085,C1243,DST-HOST,SUCCESS,C1243
467,U57,C62,DST-HOST,SUCCESS,C62
467,U1077,C234,DST-HOST,SUCCESS,C234
467,U1077,C1234,DST-HOST,SUCCESS,C1234
467,U742,C884,DST-HOST,SUCCESS,C884
467,U1086,C1244,DST-HOST,SUCCESS,C1244
467,U53,C58,DST-HOST,SUCCESS,C58
467,U497,C626,DST-HOST,SUCCESS,C626
467,U639,C771,DST-HOST,SUCCESS,C771
467,U639,C150,DST-HOST,SUCCESS,C150
467,U202,C239,DST-HOST,SUCCESS,C239
467,U202,C275,DST-HOST,SUCCESS,C275
467,U1067,C1225,DST-HOST,SUCCESS,C1225
467,U1067,C135,DST-HOST,SUCCESS,C135
467,U244,C219,DST-HOST,SUCCESS,C219
467,U244,C330,DST-HOST,SUCCESS,C330
467,U1087,C160,DST-HOST,SUCCESS,C160
467,U12,C427,DST-HOST,SUCCESS,C427
467,U12,C618,DST-HOST,SUCCESS,C618
467,U12,C13,DST-HOST,SUCCESS,C13
467,U12,C457,DST-HOST,SUCCESS,C457
467,U12,C632,DST-HOST,SUCCESS,C632
467,U204,C154,DST-HOST,SUCCESS,C154
467,U95,C154,DST-HOST,SUCCESS,C154
467,U184,C154,DST-HOST,SUCCESS,C154
468,U57,C62,DST-HOST,SUCCESS,C62
468,U1086,C1244,DST-HOST,SUCCESS,C1244
468,U852,C1000,DST-HOST,SUCCESS,C1000
468,U53,C58,DST-HOST,SUCCESS,C58
468,U502,C634,DST-HOST,SUCCESS,C634
468,U1067,C1225,DST-HOST,SUCCESS,C1225
468,U1067,C135,DST-HOST,SUCCESS,C135
468,U13,C14,DST-HOST,SUCCESS,C14
468,U93,C53,DST-HOST,SUCCESS,C53
468,U93,C107,DST-HOST,SUCCESS,C107
468,U12,C598,DST-HOST,SUCCESS,C598
468,U12,C221,DST-HOST,SUCCESS,C221
468,U12,C312,DST-HOST,SUCCESS,C312
468,U12,C635,DST-HOST,SUCCESS,C635
468,U204,C101,DST-HOST,SUCCESS,C101
468,U179,C175,DST-HOST,SUCCESS,C175
469,U501,C633,DST-HOST,SUCCESS,C633
469,U1088,C1245,DST-HOST,SUCCESS,C1245
469,U742,C884,DST-HOST,SUCCESS,C884
469,U1086,C1244,DST-HOST,SUCCESS,C1244
469,U852,C1000,DST-HOST,SUCCESS,C1000
469,U503,C636,DST-HOST,SUCCESS,C636
469,U502,C634,DST-HOST,SUCCESS,C634
469,U70,C122,DST-HOST,SUCCESS,C122
469,U77,C234,DST-HOST,SUCCESS,C234
469,U77,C78,DST-HOST,SUCCESS,C78
469,U101,C123,DST-HOST,SUCCESS,C123
469,U127,C155,DST-HOST,SUCCESS,C155
469,U93,C53,DST-HOST,SUCCESS,C53
469,U93,C107,DST-HOST,SUCCESS,C107
469,U12,C401,DST-HOST,SUCCESS,C401
469,U12,C618,DST-HOST,SUCCESS,C618
469,U12,C13,DST-HOST,SUCCESS,C13
469,U128,C167,DST-HOST,SUCCESS,C167
469,U128,C176,DST-HOST,SUCCESS,C176
470,U501,C633,DST-HOST,SUCCESS,C633
470,U106,C136,DST-HOST,SUCCESS,C136
470,U1089,C1246,DST-HOST,SUCCESS,C1246
470,U1088,C1245,DST-HOST,SUCCESS,C1245
470,U742,C884,DST-HOST,SUCCESS,C884
470,U70,C122,DST-HOST,SUCCESS,C122
470,U101,C123,DST-HOST,SUCCESS,C123
470,U116,C155,DST-HOST,SUCCESS,C155
470,U159,C160,DST-HOST,SUCCESS,C160
470,U179,C175,DST-HOST,SUCCESS,C175
470,U112,C83,DST-HOST,SUCCESS,C83
471,U1077,C200,DST-HOST,SUCCESS,C200
471,U1077,C1234,DST-HOST,SUCCESS,C1234
471,U1088,C1245,DST-HOST,SUCCESS,C1245
471,U1088,C151,DST-HOST,SUCCESS,C151
471,U1090,C1247,DST-HOST,SUCCESS,C1247
471,U1090,C151,DST-HOST,SUCCESS,C151
471,U1079,C1236,DST-HOST,SUCCESS,C1236
471,U1079,C151,DST-HOST,SUCCESS,C151
471,U1073,C1230,DST-HOST,SUCCESS,C1230
471,U1073,C200,DST-HOST,SUCCESS,C200
471,U852,C1000,DST-HOST,SUCCESS,C1000
471,U1091,C1248,DST-HOST,SUCCESS,C1248
471,U51,C56,DST-HOST,SUCCESS,C56
471,U365,C488,DST-HOST,SUCCESS,C488
471,U60,C173,DST-HOST,SUCCESS,C173
472,U113,C147,DST-HOST,SUCCESS,C147
472,U113,C148,DST-HOST,SUCCESS,C148
472,U1092,C1249,DST-HOST,SUCCESS,C1249
472,U252,C339,DST-HOST,SUCCESS,C339
472,U252,C225,DST-HOST,SUCCESS,C225
472,U1091,C1248,DST-HOST,SUCCESS,C1248
472,U120,C164,DST-HOST,SUCCESS,C164
472,U120,C239,DST-HOST,SUCCESS,C239
472,U120,C148,DST-HOST,SUCCESS,C148
472,U1093,C1250,DST-HOST,SUCCESS,C1250
472,U365,C488,DST-HOST,SUCCESS,C488
472,U179,C175,DST-HOST,SUCCESS,C175
472,U112,C476,DST-HOST,SUCCESS,C476
473,U1092,C1249,DST-HOST,SUCCESS,C1249
473,U1094,C1251,DST-HOST,SUCCESS,C1251
473,U1095,C1252,DST-HOST,SUCCESS,C1252
473,U21,C22,DST-HOST,SUCCESS,C22
473,U4,C5,DST-HOST,SUCCESS,C5
473,U408,C530,DST-HOST,SUCCESS,C530
473,U1063,C1221,DST-HOST,SUCCESS,C1221
473,U1007,C1165,DST-HOST,SUCCESS,C1165
473,U29,C30,DST-HOST,SUCCESS,C30
473,U1096,C1253,DST-HOST,SUCCESS,C1253
473,U12,C312,DST-HOST,SUCCESS,C312
473,U12,C365,DST-HOST,SUCCESS,C365
473,U112,C476,DST-HOST,SUCCESS,C476
474,U1092,C1249,DST-HOST,SUCCESS,C1249
474,U1094,C134,DST-HOST,SUCCESS,C134
474,U1094,C1251,DST-HOST,SUCCESS,C1251
474,U1094,C1254,DST-HOST,SUCCESS,C1254
474,U16,C148,DST-HOST,SUCCESS,C148
474,U16,C17,DST-HOST,SUCCESS,C17
474,U1095,C1252,DST-HOST,SUCCESS,C1252
474,U4,C150,DST-HOST,SUCCESS,C150
474,U4,C5,DST-HOST,SUCCESS,C5
474,U114,C149,DST-HOST,SUCCESS,C149
474,U114,C148,DST-HOST,SUCCESS,C148
474,U408,C530,DST-HOST,SUCCESS,C530
474,U1063,C1221,DST-HOST,SUCCESS,C1221
474,U1007,C1165,DST-HOST,SUCCESS,C1165
474,U136,C185,DST-HOST,SUCCESS,C185
474,U115,C148,DST-HOST,SUCCESS,C148
474,U115,C152,DST-HOST,SUCCESS,C152
474,U238,C485,DST-HOST,SUCCESS,C485
474,U12,C645,DST-HOST,SUCCESS,C645
474,U128,C167,DST-HOST,SUCCESS,C167
474,U128,C176,DST-HOST,SUCCESS,C176
474,U112,C476,DST-HOST,SUCCESS,C476
475,U144,C195,DST-HOST,SUCCESS,C195
475,U1097,C1255,DST-HOST,SUCCESS,C1255
475,U1094,C1251,DST-HOST,SUCCESS,C1251
475,U231,C316,DST-HOST,SUCCESS,C316
475,U231,C459,DST-HOST,SUCCESS,C459
475,U571,C704,DST-HOST,SUCCESS,C704
475,U1095,C1252,DST-HOST,SUCCESS,C1252
475,U21,C22,DST-HOST,SUCCESS,C22
475,U4,C5,DST-HOST,SUCCESS,C5
475,U140,C190,DST-HOST,SUCCESS,C190
475,U1063,C1221,DST-HOST,SUCCESS,C1221
475,U124,C192,DST-HOST,SUCCESS,C192
475,U1007,C1165,DST-HOST,SUCCESS,C1165
475,U29,C30,DST-HOST,SUCCESS,C30
475,U12,C561,DST-HOST,SUCCESS,C561
475,U12,C13,DST-HOST,SUCCESS,C13
475,U95,C154,DST-HOST,SUCCESS,C154
475,U112,C476,DST-HOST,SUCCESS,C476
476,U144,C195,DST-HOST,SUCCESS,C195
476,U1097,C1255,DST-HOST,SUCCESS,C1255
476,U130,C179,DST-HOST,SUCCESS,C179
476,U130,C148,DST-HOST,SUCCESS,C148
476,U147,C198,DST-HOST,SUCCESS,C198
476,U571,C704,DST-HOST,SUCCESS,C704
476,U1098,C1256,DST-HOST,SUCCESS,C1256
476,U16,C148,DST-HOST,SUCCESS,C148
476,U16,C17,DST-HOST,SUCCESS,C17
476,U510,C643,DST-HOST,SUCCESS,C643
476,U132,C181,DST-HOST,SUCCESS,C181
476,U132,C148,DST-HOST,SUCCESS,C148
476,U427,C551,DST-HOST,SUCCESS,C551
476,U515,C649,DST-HOST,SUCCESS,C649
476,U140,C190,DST-HOST,SUCCESS,C190
476,U1063,C1221,DST-HOST,SUCCESS,C1221
476,U124,C192,DST-HOST,SUCCESS,C192
476,U124,C168,DST-HOST,SUCCESS,C168
476,U152,C206,DST-HOST,SUCCESS,C206
476,U29,C300,DST-HOST,SUCCESS,C300
476,U29,C30,DST-HOST,SUCCESS,C30
476,U154,C208,DST-HOST,SUCCESS,C208
476,U154,C148,DST-HOST,SUCCESS,C148
476,U1099,C1257,DST-HOST,SUCCESS,C1257
476,U238,C484,DST-HOST,SUCCESS,C484
476,U13,C172,DST-HOST,SUCCESS,C172
476,U93,C251,DST-HOST,SUCCESS,C251
476,U93,C107,DST-HOST,SUCCESS,C107
476,U60,C173,DST-HOST,SUCCESS,C173
476,U12,C158,DST-HOST,SUCCESS,C158
476,U12,C582,DST-HOST,SUCCESS,C582
476,U12,C173,DST-HOST,SUCCESS,C173
476,U12,C13,DST-HOST,SUCCESS,C13
476,U112,C476,DST-HOST,SUCCESS,C476
476,U112,C145,DST-HOST,SUCCESS,C145
477,U1097,C1255,DST-HOST,SUCCESS,C1255
477,U130,C179,DST-HOST,SUCCESS,C179
477,U130,C239,DST-HOST,SUCCESS,C239
477,U1098,C1256,DST-HOST,SUCCESS,C1256
477,U16,C17,DST-HOST,SUCCESS,C17
477,U510,C643,DST-HOST,SUCCESS,C643
477,U30,C31,DST-HOST,SUCCESS,C31
477,U488,C310,DST-HOST,SUCCESS,C310
477,U427,C551,DST-HOST,SUCCESS,C551
477,U1100,C1258,DST-HOST,SUCCESS,C1258
477,U1101,C1259,DST-HOST,SUCCESS,C1259
477,U152,C206,DST-HOST,SUCCESS,C206
477,U29,C30,DST-HOST,SUCCESS,C30
477,U12,C457,DST-HOST,SUCCESS,C457
477,U105,C160,DST-HOST,SUCCESS,C160
477,U97,C161,DST-HOST,SUCCESS,C161
477,U112,C145,DST-HOST,SUCCESS,C145
478,U147,C198,DST-HOST,SUCCESS,C198
478,U16,C148,DST-HOST,SUCCESS,C148
478,U16,C17,DST-HOST,SUCCESS,C17
478,U510,C643,DST-HOST,SUCCESS,C643
478,U30,C150,DST-HOST,SUCCESS,C150
478,U30,C31,DST-HOST,SUCCESS,C31
478,U63,C68,DST-HOST,SUCCESS,C68
478,U6,C7,DST-HOST,SUCCESS,C7
478,U6,C148,DST-HOST,SUCCESS,C148
478,U427,C551,DST-HOST,SUCCESS,C551
478,U901,C1049,DST-HOST,SUCCESS,C1049
478,U1100,C1258,DST-HOST,SUCCESS,C1258
478,U1101,C1259,DST-HOST,SUCCESS,C1259
478,U153,C207,DST-HOST,SUCCESS,C207
478,U153,C148,DST-HOST,SUCCESS,C148
478,U77,C78,DST-HOST,SUCCESS,C78
478,U12,C13,DST-HOST,SUCCESS,C13
478,U12,C54,DST-HOST,SUCCESS,C54
478,U12,C632,DST-HOST,SUCCESS,C632
478,U159,C160,DST-HOST,SUCCESS,C160
478,U97,C116,DST-HOST,SUCCESS,C116
479,U526,C660,DST-HOST,SUCCESS,C660
479,U6,C7,DST-HOST,SUCCESS,C7
479,U901,C1049,DST-HOST,SUCCESS,C1049
479,U1102,C1260,DST-HOST,SUCCESS,C1260
479,U163,C219,DST-HOST,SUCCESS,C219
479,U163,C220,DST-HOST,SUCCESS,C220
479,U12,C107,DST-HOST,SUCCESS,C107
479,U159,C160,DST-HOST,SUCCESS,C160
479,U128,C167,DST-HOST,SUCCESS,C167
479,U128,C176,DST-HOST,SUCCESS,C176
479,U112,C83,DST-HOST,SUCCESS,C83
480,U165,C223,DST-HOST,SUCCESS,C223
480,U1103,C1261,DST-HOST,SUCCESS,C1261
480,U526,C660,DST-HOST,SUCCESS,C660
480,U1104,C1262,DST-HOST,SUCCESS,C1262
480,U1105,C1263,DST-HOST,SUCCESS,C1263
480,U901,C1049,DST-HOST,SUCCESS,C1049
480,U39,C41,DST-HOST,SUCCESS,C41
480,U1102,C1260,DST-HOST,SUCCESS,C1260
480,U116,C155,DST-HOST,SUCCESS,C155
480,U127,C155,DST-HOST,SUCCESS,C155
480,U112,C476,DST-HOST,SUCCESS,C476
480,U112,C83,DST-HOST,SUCCESS,C83
481,U170,C229,DST-HOST,SUCCESS,C229
481,U1103,C1261,DST-HOST,SUCCESS,C1261
481,U526,C660,DST-HOST,SUCCESS,C660
481,U63,C234,DST-HOST,SUCCESS,C234
481,U63,C68,DST-HOST,SUCCESS,C68
481,U39,C41,DST-HOST,SUCCESS,C41
481,U77,C234,DST-HOST,SUCCESS,C234
481,U77,C78,DST-HOST,SUCCESS,C78
481,U336,C448,DST-HOST,SUCCESS,C448
481,U336,C200,DST-HOST,SUCCESS,C200
481,U60,C213,DST-HOST,SUCCESS,C213
481,U60,C157,DST-HOST,SUCCESS,C157
481,U12,C427,DST-HOST,SUCCESS,C427
481,U12,C173,DST-HOST,SUCCESS,C173
481,U159,C160,DST-HOST,SUCCESS,C160
482,U1106,C1264,DST-HOST,SUCCESS,C1264
482,U1103,C1261,DST-HOST,SUCCESS,C1261
482,U63,C68,DST-HOST,SUCCESS,C68
482,U1104,C1262,DST-HOST,SUCCESS,C1262
482,U532,C666,DST-HOST,SUCCESS,C666
482,U167,C225,DST-HOST,SUCCESS,C225
482,U167,C226,DST-HOST,SUCCESS,C226
482,U1107,C957,DST-HOST,SUCCESS,C957
482,U1102,C134,DST-HOST,SUCCESS,C134
482,U1102,C1260,DST-HOST,SUCCESS,C1260
482,U1102,C205,DST-HOST,SUCCESS,C205
482,U153,C207,DST-HOST,SUCCESS,C207
482,U153,C239,DST-HOST,SUCCESS,C239
482,U13,C309,DST-HOST,SUCCESS,C309
482,U12,C465,DST-HOST,SUCCESS,C465
482,U12,C582,DST-HOST,SUCCESS,C582
482,U112,C83,DST-HOST,SUCCESS,C83
483,U1108,C1265,DST-HOST,SUCCESS,C1265
483,U1108,C414,DST-HOST,SUCCESS,C414
483,U1103,C1261,DST-HOST,SUCCESS,C1261
483,U341,C150,DST-HOST,SUCCESS,C150
483,U341,C455,DST-HOST,SUCCESS,C455
483,U534,C668,DST-HOST,SUCCESS,C668
483,U532,C666,DST-HOST,SUCCESS,C666
483,U1107,C957,DST-HOST,SUCCESS,C957
483,U1109,C1266,DST-HOST,SUCCESS,C1266
483,U182,C248,DST-HOST,SUCCESS,C248
483,U182,C249,DST-HOST,SUCCESS,C249
483,U183,C250,DST-HOST,SUCCESS,C250
483,U127,C155,DST-HOST,SUCCESS,C155
483,U13,C209,DST-HOST,SUCCESS,C209
483,U184,C154,DST-HOST,SUCCESS,C154
483,U159,C160,DST-HOST,SUCCESS,C160
483,U97,C161,DST-HOST,SUCCESS,C161
484,U180,C246,DST-HOST,SUCCESS,C246
484,U1110,C1267,DST-HOST,SUCCESS,C1267
484,U524,C657,DST-HOST,SUCCESS,C657
484,U191,C258,DST-HOST,SUCCESS,C258
484,U534,C668,DST-HOST,SUCCESS,C668
484,U1111,C1268,DST-HOST,SUCCESS,C1268
484,U1107,C957,DST-HOST,SUCCESS,C957
484,U135,C184,DST-HOST,SUCCESS,C184
484,U1102,C134,DST-HOST,SUCCESS,C134
484,U1102,C1260,DST-HOST,SUCCESS,C1260
484,U1102,C205,DST-HOST,SUCCESS,C205
484,U182,C248,DST-HOST,SUCCESS,C248
484,U182,C249,DST-HOST,SUCCESS,C249
484,U183,C250,DST-HOST,SUCCESS,C250
484,U538,C673,DST-HOST,SUCCESS,C673
484,U116,C155,DST-HOST,SUCCESS,C155
484,U13,C309,DST-HOST,SUCCESS,C309
484,U60,C108,DST-HOST,SUCCESS,C108
484,U12,C561,DST-HOST,SUCCESS,C561
484,U12,C13,DST-HOST,SUCCESS,C13
484,U128,C167,DST-HOST,SUCCESS,C167
484,U128,C176,DST-HOST,SUCCESS,C176
484,U67,C49,DST-HOST,SUCCESS,C49
485,U1112,C1269,DST-HOST,SUCCESS,C1269
485,U180,C246,DST-HOST,SUCCESS,C246
485,U1110,C1267,DST-HOST,SUCCESS,C1267
485,U540,C675,DST-HOST,SUCCESS,C675
485,U524,C657,DST-HOST,SUCCESS,C657
485,U191,C258,DST-HOST,SUCCESS,C258
485,U63,C234,DST-HOST,SUCCESS,C234
485,U63,C68,DST-HOST,SUCCESS,C68
485,U193,C260,DST-HOST,SUCCESS,C260
485,U1109,C134,DST-HOST,SUCCESS,C134
485,U1109,C1266,DST-HOST,SUCCESS,C1266
485,U538,C673,DST-HOST,SUCCESS,C673
485,U12,C236,DST-HOST,SUCCESS,C236
485,U12,C108,DST-HOST,SUCCESS,C108
485,U12,C13,DST-HOST,SUCCESS,C13
485,U12,C54,DST-HOST,SUCCESS,C54
485,U184,C154,DST-HOST,SUCCESS,C154
485,U67,C154,DST-HOST,SUCCESS,C154
